timestamp,decode_inflight,node_weights,service_rate,decode_latency,prefill_latency,error
1768196282.2846339,"{'1': 2, '0': 0}","{'0': 1.924903253528462, '1': 0.545526218392323}","{'0': 76.80188624003759, '1': 8.979269487494745}",0.20160017703771455,0.026206512254125416,
1768196286.6578329,"{'1': 4, '0': 13}","{'0': 1.8809230115310451, '1': 0.545526218392323}","{'0': 60.2647015648123, '1': 16.0586582033066}",0.3043111149010079,0.020096752199958823,
1768196289.8912413,"{'1': 4, '0': 0}","{'0': 1.7809230115310455, '1': 0.595526218392323}","{'0': 55.20904971492247, '1': 12.520715289386619}",0.41362250625058117,0.03483462273758926,
1768196293.3332992,"{'1': 0, '0': 0}","{'0': 1.8249513342298247, '1': 0.570526218392323}","{'0': 71.75270665623326, '1': 11.110248768652253}",0.3650557445504286,0.05834780866224255,
1768196297.5528886,"{'1': 2, '0': 0}","{'0': 1.8749513342298245, '1': 0.6356775453104491}","{'0': 67.99080526090077, '1': 17.005820517386976}",0.19189415506938345,0.040544093394881874,
1768196301.79931,"{'1': 6, '0': 9}","{'0': 1.8641797244087834, '1': 0.6169997677825876}","{'0': 60.00596355790811, '1': 12.299410035764904}",0.12772346354231626,0.03537142581130305,
1768196305.269529,"{'1': 2, '0': 1}","{'0': 1.9141797244087833, '1': 0.6169997677825876}","{'0': 65.46372775541292, '1': 10.456684365073016}",0.27188984901187085,0.03375107035370096,
1768196309.7073941,"{'1': 2, '0': 7}","{'0': 1.8659462696314773, '1': 0.6035806194675941}","{'0': 56.914124093854646, '1': 12.667061844308328}",0.3528781683854699,0.14374011913473728,
1768196313.2992492,"{'1': 0, '0': 0}","{'0': 1.851538366596542, '1': 0.6694192787154665}","{'0': 60.75133677235486, '1': 16.456871211039296}",0.44373211435964527,0.3216019698756089,
1768196317.7583263,"{'1': 2, '0': 0}","{'0': 1.8434777286394497, '1': 0.7141486469502186}","{'0': 60.897259776142135, '1': 13.419797043092672}",0.2460908652460146,0.05406034152447778,
1768196321.5252273,"{'1': 2, '0': 2}","{'0': 1.8039842824903052, '1': 0.9108323356513875}","{'0': 62.59032447782509, '1': 21.368227572982214}",0.3619230609506292,0.04183016500636169,
1768196324.9794044,"{'1': 5, '0': 11}","{'0': 1.8039842824903052, '1': 1.0108323356513875}","{'0': 67.28601302834915, '1': 19.20907638293265}",0.3621636166732154,0.04012269080732074,
1768196328.4885874,"{'1': 11, '0': 11}","{'0': 1.8902293638764003, '1': 1.0108323356513875}","{'0': 54.12700343376523, '1': 18.547115588931536}",0.2490754166339839,0.1909189401138944,
1768196332.0967479,"{'1': 3, '0': 2}","{'0': 1.9386212512763676, '1': 0.9530537459198392}","{'0': 49.54688832919451, '1': 15.209993143985653}",0.14432411026913705,0.020721383753560356,
1768196336.3728938,"{'1': 7, '0': 2}","{'0': 1.9592661842125298, '1': 0.9530537459198392}","{'0': 48.60130220183799, '1': 15.170830399037108}",0.3091681302961738,0.08815722508801627,
1768196339.87651,"{'1': 1, '0': 3}","{'0': 1.9658068688944332, '1': 0.8812520372750536}","{'0': 57.88472072950474, '1': 22.65844686423636}",0.5361885584724774,0.055484555563021336,
1768196344.435852,"{'1': 4, '0': 0}","{'0': 1.9595052832785738, '1': 0.8980557660294677}","{'0': 58.20793265224178, '1': 14.451233654734619}",0.14578984703941228,0.0243847737971556,
1768196347.896647,"{'1': 6, '0': 10}","{'0': 2.032073057506807, '1': 0.9448895401022487}","{'0': 62.554377738414395, '1': 24.499403411389807}",0.19055298433493012,0.023519408396924665,
1768196351.191659,"{'1': 2, '0': 7}","{'0': 2.007073057506807, '1': 0.9148535101376358}","{'0': 51.27555417840713, '1': 16.71440637823612}",0.37590062339182073,0.11386650224104704,
1768196354.6059387,"{'1': 1, '0': 0}","{'0': 2.067448956328073, '1': 0.8648535101376358}","{'0': 69.70205283466501, '1': 16.319562864293626}",0.26955449981011254,0.05400473027131731,
1768196359.0912378,"{'1': 11, '0': 22}","{'0': 2.086359125604703, '1': 0.8510318161228546}","{'0': 49.62678921338111, '1': 15.224210844869102}",0.22103154144996012,0.03760553569308758,
1768196362.7958481,"{'1': 3, '0': 7}","{'0': 1.9863591256047033, '1': 0.80165191344659}","{'0': 62.519940334948785, '1': 14.992169297384219}",0.2563211569625645,0.025816000119247205,
1768196367.174163,"{'1': 2, '0': 3}","{'0': 1.9363591256047035, '1': 0.80165191344659}","{'0': 55.52841486862045, '1': 14.890036285351869}",0.5020388913803541,0.18950437496894726,
1768196370.597134,"{'1': 4, '0': 6}","{'0': 1.8662449260212435, '1': 0.905114374905289}","{'0': 48.3666599949446, '1': 17.10262118027307}",0.29156788491155433,0.129547788981477,
1768196374.8500628,"{'1': 2, '0': 0}","{'0': 1.96432969062033, '1': 0.9414256837219483}","{'0': 55.87236551282978, '1': 16.711380850020696}",0.29312528621607103,0.025699250010813482,
1768196379.212102,"{'1': 6, '0': 0}","{'0': 1.98932969062033, '1': 0.9318966626932437}","{'0': 50.57476300953902, '1': 15.525181173487361}",0.2526139701113629,0.038522425390332765,
1768196382.7196975,"{'1': 15, '0': 5}","{'0': 2.01432969062033, '1': 0.9993646253811008}","{'0': 54.67997719146966, '1': 13.50476052174443}",0.37649304598647115,0.08802849172256087,
1768196386.8499076,"{'1': 5, '0': 12}","{'0': 2.0893296906203296, '1': 0.9243646253811008}","{'0': 58.868469604298426, '1': 20.986029242803088}",0.158169445459426,0.020529227658379803,
1768196390.6152596,"{'1': 1, '0': 3}","{'0': 2.024253738207321, '1': 0.8743646253811007}","{'0': 65.82735999747113, '1': 12.275640118398805}",0.5552705083657623,0.1048916150172134,
1768196395.3550475,"{'1': 3, '0': 0}","{'0': 2.049253738207321, '1': 0.8821501006410976}","{'0': 54.42648033043028, '1': 14.665034271030189}",0.407619359388766,0.032662480314973194,
1768196398.7386951,"{'1': 4, '0': 4}","{'0': 2.12179047593686, '1': 0.8808969959814772}","{'0': 70.06447873478047, '1': 13.434859378938643}",0.17346594591145914,0.024777068325362844,
1768196403.1202443,"{'1': 5, '0': 4}","{'0': 2.17179047593686, '1': 0.9308969959814772}","{'0': 50.39939258212665, '1': 16.56312616439466}",0.2196207365930749,0.039804158991945865,
1768196406.7574112,"{'1': 17, '0': 13}","{'0': 2.171433744508302, '1': 0.9875391098402897}","{'0': 48.74919943603269, '1': 16.36028015802493}",0.31056019554753406,0.40706665763830774,
1768196410.9451118,"{'1': 2, '0': 0}","{'0': 2.149998849436987, '1': 0.9875391098402897}","{'0': 59.54600956524233, '1': 17.2070787139428}",0.3701394442732776,0.021832223182569048,
1768196414.962595,"{'1': 7, '0': 16}","{'0': 2.149998849436987, '1': 0.9833384115027809}","{'0': 58.815310343035804, '1': 13.63556122566262}",0.15502615896484961,0.07543241192063838,
1768196418.5277214,"{'1': 4, '0': 10}","{'0': 2.1545187937360786, '1': 0.9333384115027809}","{'0': 64.3009748651065, '1': 17.545759164313296}",0.3067698865575068,0.02334969679346956,
1768196422.9394448,"{'1': 2, '0': 3}","{'0': 2.2191282847956066, '1': 0.9240781005180885}","{'0': 56.252213894920494, '1': 14.511850003647695}",0.42449074344006654,0.11394409709483909,
1768196426.3180041,"{'1': 4, '0': 5}","{'0': 2.237514636498528, '1': 0.9031309661362243}","{'0': 56.789232393051755, '1': 12.779431282926419}",0.5501175656511011,0.07171108955388288,
1768196430.7375524,"{'1': 6, '0': 12}","{'0': 2.1684255397365093, '1': 1.0210197511917005}","{'0': 55.398675242358536, '1': 22.270813726335465}",0.36365944433600694,0.01841876898820758,
1768196434.5248013,"{'1': 3, '0': 6}","{'0': 2.1184255397365095, '1': 0.9993498428288741}","{'0': 59.06258545087171, '1': 23.675135865971214}",0.2523140806039208,0.1312704456179278,
1768196437.9025435,"{'1': 5, '0': 0}","{'0': 2.1839593008208915, '1': 1.024349842828874}","{'0': 54.954375422558456, '1': 15.444450946100835}",0.35290602725370057,0.05055945561355522,
1768196441.2399573,"{'1': 18, '0': 25}","{'0': 2.108959300820892, '1': 1.1493498428288735}","{'0': 46.120802816755116, '1': 19.98797307977948}",0.19167926982600247,0.1152276754908517,
1768196445.409077,"{'1': 4, '0': 6}","{'0': 2.1776943527052555, '1': 1.0890757316362627}","{'0': 56.92561434855213, '1': 15.77439089723384}",0.20285351605122848,0.03209781430003843,
1768196449.3609304,"{'1': 16, '0': 32}","{'0': 2.217796771062101, '1': 1.122965501151969}","{'0': 50.64852880511849, '1': 17.593875765817316}",0.29491297732319177,0.13578498778881995,
1768196452.9662395,"{'1': 3, '0': 0}","{'0': 2.1947411464650206, '1': 1.1667015213095846}","{'0': 51.89717876157143, '1': 21.727992294223583}",0.22572490449006102,0.05084879811438853,
1768196457.3378408,"{'1': 2, '0': 4}","{'0': 2.144741146465021, '1': 1.1575222577322222}","{'0': 61.65008072065231, '1': 22.704739233865297}",0.5373033872351082,0.03169698722511761,
1768196460.699082,"{'1': 3, '0': 2}","{'0': 2.094741146465021, '1': 1.1725081705506877}","{'0': 53.70750004743837, '1': 17.602534634722304}",0.2224999031552272,0.09891003255956002,
1768196464.137434,"{'1': 5, '0': 0}","{'0': 2.144741146465021, '1': 1.1438775879239964}","{'0': 54.54867107919204, '1': 16.864161550941457}",0.44417330548797535,0.061457022205996754,
1768196467.5800033,"{'1': 0, '0': 0}","{'0': 2.1748002856354867, '1': 1.1856865774417762}","{'0': 68.4952585796388, '1': 13.74581773798934}",0.5365289532660279,0.11844293275425162,
1768196472.0963206,"{'1': 7, '0': 15}","{'0': 2.1998002856354866, '1': 1.1856865774417762}","{'0': 57.50318705658939, '1': 18.917811864391417}",0.24073779428622166,0.042972660977728935,
1768196475.6330624,"{'1': 8, '0': 15}","{'0': 2.201744585357055, '1': 1.2158543902441654}","{'0': 58.853308232048974, '1': 22.43025207741143}",0.13729505614432352,0.06185072990829673,
1768196479.036207,"{'1': 2, '0': 1}","{'0': 2.2674679771444963, '1': 1.1762617783903904}","{'0': 73.28384335771999, '1': 15.488672510436029}",0.4709572150136405,0.06314999915495076,
1768196483.6091192,"{'1': 3, '0': 1}","{'0': 2.317467977144496, '1': 1.1762617783903904}","{'0': 58.43563467059711, '1': 15.4492453605987}",0.36637208222637324,0.032092040553505216,
1768196487.4846177,"{'1': 7, '0': 4}","{'0': 2.2924679771444962, '1': 1.1075700013709104}","{'0': 64.4640932732795, '1': 17.557562958452927}",0.13144485858997335,0.0235876698063439,
1768196492.1299813,"{'1': 6, '0': 14}","{'0': 2.355071119470657, '1': 1.0075700013709108}","{'0': 61.16853076744643, '1': 11.90839623796711}",0.3436994095948463,0.04768606253860292,
1768196496.1326482,"{'1': 6, '0': 15}","{'0': 2.330071119470657, '1': 0.9905887883969062}","{'0': 66.52287250872409, '1': 15.399920982166933}",0.18835193479171256,0.05057281246539004,
1768196499.47,"{'1': 19, '0': 45}","{'0': 2.380071119470657, '1': 1.014068521554841}","{'0': 50.69052008509888, '1': 12.4966665587376}",0.3398791906112224,0.44924595801899586,
1768196503.2780972,"{'1': 4, '0': 0}","{'0': 2.405071119470657, '1': 0.9844300744011029}","{'0': 60.42157081518976, '1': 18.929083127319167}",0.1565376921859178,0.03426198769242582,
1768196507.5280914,"{'1': 1, '0': 3}","{'0': 2.355071119470657, '1': 0.9638318457924449}","{'0': 60.0227342028775, '1': 19.821837859434133}",0.46460564815890076,0.10521151364779244,
1768196510.7429333,"{'1': 8, '0': 15}","{'0': 2.3455545238987923, '1': 1.013831845792445}","{'0': 54.89902902170596, '1': 16.773806797241797}",0.1932688729368311,0.02121880330098301,
1768196514.06629,"{'1': 3, '0': 4}","{'0': 2.368801280964013, '1': 0.9791031088478098}","{'0': 67.2882532431702, '1': 13.21756149537685}",0.17186233408544466,0.020824298419470824,
1768196518.4296958,"{'1': 3, '0': 8}","{'0': 2.3752993786836365, '1': 0.9791031088478098}","{'0': 67.84601672807473, '1': 20.498531891125417}",0.4427172043407827,0.026103061630402803,
1768196521.6433587,"{'1': 4, '0': 0}","{'0': 2.359732384525827, '1': 0.9913726756926157}","{'0': 55.104187109776696, '1': 15.33248874632342}",0.28040188669792254,0.026828682217469025,
1768196525.1297977,"{'1': 3, '0': 5}","{'0': 2.384732384525827, '1': 0.9905037516306857}","{'0': 60.00149297234644, '1': 16.155120922800556}",0.1832089152194248,0.022677677375291937,
1768196529.4470606,"{'1': 5, '0': 11}","{'0': 2.4097323845258267, '1': 0.9905037516306857}","{'0': 56.02085137634183, '1': 14.139764024514903}",0.2536816812280546,0.028331497373313693,
1768196532.9025183,"{'1': 2, '0': 3}","{'0': 2.359732384525827, '1': 0.9220314705655597}","{'0': 61.581419558866116, '1': 16.839915198708006}",0.3566888247855394,0.13424338079680126,
1768196536.2183712,"{'1': 7, '0': 17}","{'0': 2.309732384525827, '1': 0.8475809504438948}","{'0': 52.71570079769687, '1': 11.268770784351888}",0.1910055693675814,0.051049569696064806,
1768196539.4606836,"{'1': 7, '0': 17}","{'0': 2.284732384525827, '1': 0.8573523307901344}","{'0': 70.79625457837325, '1': 18.706122159775582}",0.2710968608000955,0.03315648146540949,
1768196542.6912012,"{'1': 2, '0': 6}","{'0': 2.2097323845258274, '1': 0.8073523307901344}","{'0': 69.37737495977336, '1': 11.976911027676728}",0.30338974539981955,0.028807700539316812,
1768196547.020471,"{'1': 6, '0': 16}","{'0': 2.2047747543604688, '1': 0.7894325162538914}","{'0': 62.31310446782323, '1': 17.11775276026803}",0.1543326295600478,0.0373055204791869,
1768196550.2842896,"{'1': 5, '0': 2}","{'0': 2.216138382435508, '1': 0.8514510149047123}","{'0': 63.09443768637581, '1': 13.865475217980418}",0.23467792688588124,0.05891136812548331,
1768196554.8417163,"{'1': 16, '0': 32}","{'0': 2.0911383824355085, '1': 0.8992226105630838}","{'0': 45.92920856869711, '1': 12.927584288590682}",0.41776017041650026,0.5510372153035052,
1768196558.7731168,"{'1': 1, '0': 0}","{'0': 2.1509892844223946, '1': 0.9533605996620238}","{'0': 53.300000854330975, '1': 19.549995049655433}",0.22027829019495324,0.05407412388724939,
1768196563.3401742,"{'1': 4, '0': 0}","{'0': 2.1509892844223946, '1': 0.9978843550112964}","{'0': 50.78665913598427, '1': 18.22135553708347}",0.253100023890511,0.041262242450910376,
1768196566.5658069,"{'1': 6, '0': 7}","{'0': 2.1759892844223945, '1': 1.0445037824992933}","{'0': 50.69168180205899, '1': 14.807059563595157}",0.23867329550870897,0.1011757963214699,
1768196570.0223377,"{'1': 2, '0': 1}","{'0': 2.1388900219447224, '1': 1.0212429781021803}","{'0': 62.975991789482066, '1': 20.48927925213267}",0.236697779712928,0.024349690669239536,
1768196574.5222743,"{'1': 21, '0': 41}","{'0': 2.1388900219447224, '1': 1.0712429781021802}","{'0': 50.33140027093228, '1': 15.445215445773123}",0.19657040872415793,0.25236080123167254,
1768196577.9526372,"{'1': 0, '0': 0}","{'0': 2.1888900219447223, '1': 1.051410594887835}","{'0': 73.30785593004492, '1': 14.911597948507932}",0.5613822503410562,0.03970682605713642,
1768196582.4475753,"{'1': 6, '0': 15}","{'0': 2.214563500409509, '1': 1.0014105948878351}","{'0': 63.83964452675605, '1': 16.7701822359506}",0.22962493389681474,0.04201575500807403,
1768196585.8155785,"{'1': 18, '0': 38}","{'0': 2.239563500409509, '1': 1.026410594887835}","{'0': 51.328401644954724, '1': 15.52560623071506}",0.25694169962132096,0.4076201366234583,
1768196589.6872532,"{'1': 3, '0': 8}","{'0': 2.202035483775876, '1': 0.9764105948878351}","{'0': 67.6609432411449, '1': 22.691719202980703}",0.22270278790047665,0.017810002322800354,
1768196593.8899748,"{'1': 7, '0': 16}","{'0': 2.2168812407133904, '1': 0.9264105948878351}","{'0': 57.154742152961994, '1': 15.496993494844528}",0.2911186717950514,0.06395538051023887,
1768196597.224718,"{'1': 1, '0': 3}","{'0': 2.2668812407133903, '1': 0.8526151806630832}","{'0': 84.44285432759241, '1': 12.764751828838806}",0.5339943219724135,0.15976966018717914,
1768196601.6607685,"{'1': 8, '0': 20}","{'0': 2.2804038724315308, '1': 0.8526151806630832}","{'0': 62.623040662770606, '1': 14.920566970855013}",0.2116398220157042,0.03572736291765412,
1768196604.902926,"{'1': 0, '0': 0}","{'0': 2.230403872431531, '1': 0.7933585779395536}","{'0': 63.38273459976016, '1': 17.23860286091331}",0.3207576152934343,0.03452659319509226,
1768196609.3923244,"{'1': 6, '0': 16}","{'0': 2.207669162149115, '1': 0.793395198025651}","{'0': 58.87966829747296, '1': 14.431021307979142}",0.22955835270919495,0.021926823041005572,
1768196612.714747,"{'1': 16, '0': 30}","{'0': 2.1920464845644236, '1': 0.8897594823192261}","{'0': 57.120863103309716, '1': 13.25855752114801}",0.3429984687350721,0.3444549310075497,
1768196616.6165233,"{'1': 4, '0': 10}","{'0': 2.2420464845644235, '1': 0.764759482319226}","{'0': 60.961565060579176, '1': 18.075833442083628}",0.1987423648568571,0.02558725586432773,
1768196620.513185,"{'1': 6, '0': 7}","{'0': 2.2277745612884776, '1': 0.814759482319226}","{'0': 51.70703665454006, '1': 16.644621835468648}",0.32883505068043856,0.18231720999103013,
1768196623.9870062,"{'1': 3, '0': 3}","{'0': 2.2277745612884776, '1': 0.814759482319226}","{'0': 66.28592109943774, '1': 11.197359008351926}",0.133058915488191,0.01870900114904099,
1768196627.8218699,"{'1': 6, '0': 16}","{'0': 2.2472087199986546, '1': 0.8565401355889586}","{'0': 60.6566377472374, '1': 11.726764078061864}",0.1399301215653631,0.03962625325900277,
1768196631.309505,"{'1': 17, '0': 17}","{'0': 2.3222087199986543, '1': 0.9315401355889587}","{'0': 63.253321057801166, '1': 11.616992997648}",0.3502209425519439,0.39411948311388856,
1768196635.3311281,"{'1': 6, '0': 0}","{'0': 2.3920282893587976, '1': 0.9313568328212154}","{'0': 59.3162932538068, '1': 13.080276997619055}",0.2037171327356246,0.03592036814969353,
1768196639.2265325,"{'1': 6, '0': 8}","{'0': 2.300337760446901, '1': 0.9313568328212154}","{'0': 54.72864229053677, '1': 13.699383312259526}",0.18935907456774737,0.13773379570528652,
1768196642.613294,"{'1': 16, '0': 36}","{'0': 2.200337760446901, '1': 0.9369462374413501}","{'0': 54.883031828392426, '1': 15.103941025108943}",0.21238686713659588,0.3002775520915522,
1768196646.0042472,"{'1': 2, '0': 2}","{'0': 2.2277624982111073, '1': 0.8664565402880074}","{'0': 57.656502241862775, '1': 12.636672880082866}",0.295526324213034,0.07511633362717214,
1768196650.3356395,"{'1': 5, '0': 12}","{'0': 2.2027624982111074, '1': 0.8664565402880074}","{'0': 46.173171825649035, '1': 14.734204426875262}",0.23609182939188209,0.019893954033942358,
1768196653.9445632,"{'1': 3, '0': 6}","{'0': 2.167739496081283, '1': 0.9138670137470843}","{'0': 57.86767299916485, '1': 16.30688761302958}",0.14879348042078155,0.02499773672906575,
1768196657.216826,"{'1': 4, '0': 7}","{'0': 2.1005845016746245, '1': 0.9638670137470844}","{'0': 54.60339031860518, '1': 19.44910547182951}",0.2930937327184442,0.04549042618802444,
1768196660.8102973,"{'1': 6, '0': 2}","{'0': 2.1255845016746244, '1': 0.9787126425120684}","{'0': 68.91619494861928, '1': 17.85980470046826}",0.5460678332403478,0.08675877277904473,
1768196665.2818406,"{'1': 8, '0': 19}","{'0': 2.225584501674624, '1': 0.9525491508987707}","{'0': 64.63123952110803, '1': 16.50615491234492}",0.23221817796903832,0.02034427823009402,
1768196668.830611,"{'1': 3, '0': 0}","{'0': 2.2692617451011077, '1': 1.0008393879300475}","{'0': 76.07808688685775, '1': 13.956036993440705}",0.24083957960229832,0.03762889950648673,
1768196673.2154503,"{'1': 5, '0': 12}","{'0': 2.2663352181262666, '1': 1.013336308652748}","{'0': 65.5697341724805, '1': 13.514618277463084}",0.2059694221546943,0.029666025485401055,
1768196676.2882454,"{'1': 3, '0': 0}","{'0': 2.2163352181262668, '1': 1.0178599339249543}","{'0': 66.08697306719452, '1': 22.79492866792949}",0.1703083825208611,0.03163876419300884,
1768196679.691465,"{'1': 5, '0': 10}","{'0': 2.166335218126267, '1': 1.036985279275457}","{'0': 69.96459355651385, '1': 16.01355089083588}",0.1798974432445568,0.035491539383191696,
1768196682.7453096,"{'1': 4, '0': 1}","{'0': 2.166335218126267, '1': 1.036985279275457}","{'0': 74.39569752181858, '1': 20.205924817663607}",0.1312533287687581,0.017488069208707952,
1768196685.675411,"{'1': 2, '0': 1}","{'0': 2.2163352181262668, '1': 0.9619852792754571}","{'0': 74.43567231127648, '1': 23.482028189266618}",0.403477334604186,0.046870065295564596,
1768196688.2747617,"{'1': 20, '0': 38}","{'0': 2.1762472689031496, '1': 1.0119852792754571}","{'0': 93.60756633522512, '1': 26.910862797475836}",0.29239056448364104,0.274250315200979,
1768196689.9281378,"{'1': 26, '0': 51}","{'0': 2.10124726890315, '1': 1.0869852792754569}","{'0': 108.38327280405105, '1': 26.011823141216432}",0.4527246459276414,0.38689452461951285,
1768196691.265303,"{'1': 29, '0': 53}","{'0': 2.05124726890315, '1': 1.1369852792754567}","{'0': 96.79116235946833, '1': 35.43101445139187}",0.5703106945977243,0.08078563278444567,
1768196692.287968,"{'1': 2, '0': 2}","{'0': 2.030644414945483, '1': 1.1752591552084743}","{'0': 104.27939941234754, '1': 35.40077750642868}",0.5340468336553121,0.06509655002484321,
1768196693.3977835,"{'1': 2, '0': 0}","{'0': 2.055644414945483, '1': 1.1252591552084745}","{'0': 87.17078454362492, '1': 29.82711927625058}",0.19738773644530297,0.00925790935797026,
